,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb3,context,group
140,Fvb3,6950001,7000000,50000,*,3857,268281,0.00736915375730201,CHH,AK_NK
141,Fvb3,7000001,7050000,50000,*,5028,245152,0.00669254449656674,CHH,AK_NK
142,Fvb3,7050001,7100000,50000,*,5743,258275,0.00289352344542456,CHH,AK_NK
143,Fvb3,7100001,7150000,50000,*,7156,242099,0.00634139459180756,CHH,AK_NK
144,Fvb3,7150001,7200000,50000,*,3723,151038,0.00310015887129468,CHH,AK_NK
145,Fvb3,7200001,7250000,50000,*,6742,251937,-0.0101392491927277,CHH,AK_NK
146,Fvb3,7250001,7300000,50000,*,7219,217282,0.00824177260024864,CHH,AK_NK
147,Fvb3,7300001,7350000,50000,*,7732,206262,0.00955120090548815,CHH,AK_NK
148,Fvb3,7350001,7400000,50000,*,2123,241761,0.00105053724142839,CHH,AK_NK
149,Fvb3,7400001,7450000,50000,*,6225,239045,0.00810013596917889,CHH,AK_NK
150,Fvb3,7450001,7500000,50000,*,5401,264474,0.00298837347289529,CHH,AK_NK
151,Fvb3,7500001,7550000,50000,*,7883,237883,0.00512133665785911,CHH,AK_NK
152,Fvb3,7550001,7600000,50000,*,7022,227373,0.0101265899700261,CHH,AK_NK
153,Fvb3,7600001,7650000,50000,*,11675,193403,0.00931278667933756,CHH,AK_NK
154,Fvb3,7650001,7700000,50000,*,5702,251318,0.00408927792402833,CHH,AK_NK
155,Fvb3,7700001,7750000,50000,*,6713,238619,0.00431458440971515,CHH,AK_NK
156,Fvb3,7750001,7800000,50000,*,8740,190254,0.0214797455159423,CHH,AK_NK
157,Fvb3,7800001,7850000,50000,*,4485,260700,0.00185068878081371,CHH,AK_NK
158,Fvb3,7850001,7900000,50000,*,9062,220561,0.00209317512238803,CHH,AK_NK
159,Fvb3,7900001,7950000,50000,*,5001,269285,0.00674538480823584,CHH,AK_NK
160,Fvb3,7950001,8000000,50000,*,7631,228285,0.0130749227579069,CHH,AK_NK
161,Fvb3,8000001,8050000,50000,*,6506,227208,-0.0130251910512611,CHH,AK_NK
162,Fvb3,8050001,8100000,50000,*,5418,229411,0.00617159494409552,CHH,AK_NK
163,Fvb3,8100001,8150000,50000,*,5835,207516,-0.0156848415202316,CHH,AK_NK
164,Fvb3,8150001,8200000,50000,*,15723,246368,0.0321269323936018,CHH,AK_NK
165,Fvb3,8200001,8250000,50000,*,2480,166970,0.00254058485975787,CHH,AK_NK
166,Fvb3,8250001,8300000,50000,*,7788,224032,0.00755312306992309,CHH,AK_NK
167,Fvb3,8300001,8350000,50000,*,14350,193193,0.0157131593949711,CHH,AK_NK
168,Fvb3,8350001,8400000,50000,*,5931,248806,0.00343623896174797,CHH,AK_NK
169,Fvb3,8400001,8450000,50000,*,2968,254957,0.00343417137998507,CHH,AK_NK
170,Fvb3,8450001,8500000,50000,*,7128,169364,-0.00508315084796378,CHH,AK_NK
171,Fvb3,8500001,8550000,50000,*,14466,285034,0.00755155597737681,CHH,AK_NK
172,Fvb3,8550001,8600000,50000,*,3186,36383,-0.00180754672855622,CHH,AK_NK
173,Fvb3,8600001,8650000,50000,*,482,7699,-0.0612503020541465,CHH,AK_NK
174,Fvb3,8650001,8700000,50000,*,1781,12693,0.063049825496928,CHH,AK_NK
175,Fvb3,8700001,8750000,50000,*,2083,11318,0.0631535524369727,CHH,AK_NK
176,Fvb3,8750001,8800000,50000,*,342,2379,0.0509986517933016,CHH,AK_NK
177,Fvb3,8800001,8850000,50000,*,1060,14180,-0.0328450797913292,CHH,AK_NK
178,Fvb3,8850001,8900000,50000,*,1149,14550,0.0107830599855796,CHH,AK_NK
179,Fvb3,8900001,8950000,50000,*,8038,217543,0.026742439403741,CHH,AK_NK
180,Fvb3,8950001,9000000,50000,*,5296,255859,0.00303022523803329,CHH,AK_NK
181,Fvb3,9000001,9050000,50000,*,4458,221414,-0.00102296411021243,CHH,AK_NK
182,Fvb3,9050001,9100000,50000,*,8931,251591,0.0148278004926062,CHH,AK_NK
183,Fvb3,9100001,9150000,50000,*,5950,237559,0.0141557324980017,CHH,AK_NK
184,Fvb3,9150001,9200000,50000,*,9540,162059,0.024744373779167,CHH,AK_NK
185,Fvb3,9200001,9250000,50000,*,7891,181393,0.0212205559727986,CHH,AK_NK
186,Fvb3,9250001,9300000,50000,*,9636,233140,0.0117713846207276,CHH,AK_NK
187,Fvb3,9300001,9350000,50000,*,6969,234818,0.00648181288456321,CHH,AK_NK
188,Fvb3,9350001,9400000,50000,*,7249,146360,0.00799484762403716,CHH,AK_NK
189,Fvb3,9400001,9450000,50000,*,7504,193573,0.00391194565790601,CHH,AK_NK
190,Fvb3,9450001,9500000,50000,*,8173,174317,0.0087647553785952,CHH,AK_NK
191,Fvb3,9500001,9550000,50000,*,6448,222916,0.000164259559454365,CHH,AK_NK
192,Fvb3,9550001,9600000,50000,*,5640,169901,0.015319925157972,CHH,AK_NK
193,Fvb3,9600001,9650000,50000,*,8091,188256,0.0222342197857219,CHH,AK_NK
194,Fvb3,9650001,9700000,50000,*,6704,218509,0.00876506480614869,CHH,AK_NK
195,Fvb3,9700001,9750000,50000,*,6191,199184,0.00837364661991165,CHH,AK_NK
196,Fvb3,9750001,9800000,50000,*,7051,217095,0.00495602296927876,CHH,AK_NK
197,Fvb3,9800001,9850000,50000,*,8055,228786,0.000193672721460411,CHH,AK_NK
198,Fvb3,9850001,9900000,50000,*,1465,83471,0.000599379890330654,CHH,AK_NK
199,Fvb3,9900001,9950000,50000,*,6746,226716,0.00729605662329113,CHH,AK_NK
200,Fvb3,9950001,10000000,50000,*,6439,256757,0.00685166477327171,CHH,AK_NK
201,Fvb3,10000001,10050000,50000,*,8171,259938,0.00167563554736257,CHH,AK_NK
202,Fvb3,10050001,10100000,50000,*,5645,262518,0.00160385824955233,CHH,AK_NK
203,Fvb3,10100001,10150000,50000,*,4161,234230,0.00602021919774664,CHH,AK_NK
204,Fvb3,10150001,10200000,50000,*,4507,166473,0.0035866172545129,CHH,AK_NK
205,Fvb3,10200001,10250000,50000,*,15080,220960,0.0350834459918263,CHH,AK_NK
206,Fvb3,10250001,10300000,50000,*,16761,170908,0.0174394581708874,CHH,AK_NK
207,Fvb3,10300001,10350000,50000,*,10581,215093,0.0115090701914814,CHH,AK_NK
208,Fvb3,10350001,10400000,50000,*,15591,159031,0.00653901045016868,CHH,AK_NK
209,Fvb3,10400001,10450000,50000,*,6918,227094,0.0119467190245951,CHH,AK_NK
210,Fvb3,10450001,10500000,50000,*,9815,201121,0.0173959474170927,CHH,AK_NK
211,Fvb3,10500001,10550000,50000,*,15159,198288,0.0284252098652076,CHH,AK_NK
212,Fvb3,10550001,10600000,50000,*,5920,242997,-0.000174373610503188,CHH,AK_NK
213,Fvb3,10600001,10650000,50000,*,11970,244140,-0.00121980879417345,CHH,AK_NK
214,Fvb3,10650001,10700000,50000,*,5172,268355,0.00996448855209691,CHH,AK_NK
215,Fvb3,10700001,10750000,50000,*,13256,241985,0.00963647480506358,CHH,AK_NK
216,Fvb3,10750001,10800000,50000,*,7664,253189,0.00990255367311705,CHH,AK_NK
217,Fvb3,10800001,10850000,50000,*,10726,224192,0.0105924337313343,CHH,AK_NK
218,Fvb3,10850001,10900000,50000,*,9055,252967,0.00577623956020257,CHH,AK_NK
219,Fvb3,10900001,10950000,50000,*,9874,131069,0.0167846058066266,CHH,AK_NK
220,Fvb3,10950001,11000000,50000,*,14914,202239,0.00128602929806472,CHH,AK_NK
221,Fvb3,11000001,11050000,50000,*,11850,194976,0.0145157473165255,CHH,AK_NK
222,Fvb3,11050001,11100000,50000,*,7368,246826,-0.000377718264981664,CHH,AK_NK
223,Fvb3,11100001,11150000,50000,*,10526,216879,0.00494613678528309,CHH,AK_NK
224,Fvb3,11150001,11200000,50000,*,15446,218403,0.00394253033589276,CHH,AK_NK
225,Fvb3,11200001,11250000,50000,*,5267,259570,0.00139855585854881,CHH,AK_NK
226,Fvb3,11250001,11300000,50000,*,6912,200518,0.00317485980909626,CHH,AK_NK
227,Fvb3,11300001,11350000,50000,*,6184,251767,0.000288049363892429,CHH,AK_NK
228,Fvb3,11350001,11400000,50000,*,8307,223888,0.0141073842876094,CHH,AK_NK
229,Fvb3,11400001,11450000,50000,*,7148,221614,0.00687403864393488,CHH,AK_NK
230,Fvb3,11450001,11500000,50000,*,7352,211116,0.00711197234890889,CHH,AK_NK
231,Fvb3,11500001,11550000,50000,*,9538,215648,0.00570670672625066,CHH,AK_NK
232,Fvb3,11550001,11600000,50000,*,6490,209186,0.0024630779968944,CHH,AK_NK
233,Fvb3,11600001,11650000,50000,*,7399,176121,0.00351764627048238,CHH,AK_NK
234,Fvb3,11650001,11700000,50000,*,2840,259048,0.00391988489606105,CHH,AK_NK
235,Fvb3,11700001,11750000,50000,*,9584,234045,0.00277787316380335,CHH,AK_NK
236,Fvb3,11750001,11800000,50000,*,8845,203709,0.000316705346221018,CHH,AK_NK
237,Fvb3,11800001,11850000,50000,*,12720,194242,0.00573383254073696,CHH,AK_NK
238,Fvb3,11850001,11900000,50000,*,3304,199202,0.00170901825452682,CHH,AK_NK
239,Fvb3,11900001,11950000,50000,*,6173,204142,0.00677752650575458,CHH,AK_NK
240,Fvb3,11950001,12000000,50000,*,7576,247943,-0.00192594417231084,CHH,AK_NK
241,Fvb3,12000001,12050000,50000,*,14179,228349,-0.00122802294279261,CHH,AK_NK
242,Fvb3,12050001,12100000,50000,*,11091,235233,0.0286136681982782,CHH,AK_NK
243,Fvb3,12100001,12150000,50000,*,9168,238897,0.00429608474302735,CHH,AK_NK
244,Fvb3,12150001,12200000,50000,*,7826,226759,0.0107398424306999,CHH,AK_NK
245,Fvb3,12200001,12250000,50000,*,10178,189466,0.00343113674506849,CHH,AK_NK
246,Fvb3,12250001,12300000,50000,*,6240,250251,0.00563287415789809,CHH,AK_NK
247,Fvb3,12300001,12350000,50000,*,6524,190981,0.00882288089377942,CHH,AK_NK
248,Fvb3,12350001,12400000,50000,*,13837,215490,0.0317575009496085,CHH,AK_NK
249,Fvb3,12400001,12450000,50000,*,10525,239871,0.0183544492200498,CHH,AK_NK
250,Fvb3,12450001,12500000,50000,*,9773,228108,-0.00131647827465528,CHH,AK_NK
251,Fvb3,12500001,12550000,50000,*,10338,114253,-0.00353426359067047,CHH,AK_NK
252,Fvb3,12550001,12600000,50000,*,8334,209685,-0.00914546666805335,CHH,AK_NK
253,Fvb3,12600001,12650000,50000,*,9067,216928,0.0091205354090458,CHH,AK_NK
254,Fvb3,12650001,12700000,50000,*,12454,211824,0.00190603061113628,CHH,AK_NK
255,Fvb3,12700001,12750000,50000,*,27959,243453,0.00729339725050571,CHH,AK_NK
256,Fvb3,12750001,12800000,50000,*,12576,231518,-0.00223461029626675,CHH,AK_NK
257,Fvb3,12800001,12850000,50000,*,14694,144469,-0.00424869578073865,CHH,AK_NK
258,Fvb3,12850001,12900000,50000,*,11630,202754,0.00758073411821529,CHH,AK_NK
259,Fvb3,12900001,12950000,50000,*,3906,253213,0.00629988909313166,CHH,AK_NK
260,Fvb3,12950001,13000000,50000,*,10667,188608,0.0109583091296419,CHH,AK_NK
261,Fvb3,13000001,13050000,50000,*,10774,208988,0.0212477959377914,CHH,AK_NK
262,Fvb3,13050001,13100000,50000,*,10269,229114,0.00289105923505784,CHH,AK_NK
263,Fvb3,13100001,13150000,50000,*,9436,198867,0.0218299592220071,CHH,AK_NK
264,Fvb3,13150001,13200000,50000,*,15888,219419,0.0241359661863039,CHH,AK_NK
265,Fvb3,13200001,13250000,50000,*,11464,237495,-0.000543897886221917,CHH,AK_NK
266,Fvb3,13250001,13300000,50000,*,11796,215521,0.0223717363873865,CHH,AK_NK
267,Fvb3,13300001,13350000,50000,*,9456,214365,0.0274025442491151,CHH,AK_NK
268,Fvb3,13350001,13400000,50000,*,14867,159880,0.00123458538349464,CHH,AK_NK
269,Fvb3,13400001,13450000,50000,*,5856,272624,0.000841695078336088,CHH,AK_NK
270,Fvb3,13450001,13500000,50000,*,11261,235187,0.0122127005712153,CHH,AK_NK
271,Fvb3,13500001,13550000,50000,*,10142,212394,-0.0110795612477097,CHH,AK_NK
272,Fvb3,13550001,13600000,50000,*,12712,233454,0.00209370920916534,CHH,AK_NK
273,Fvb3,13600001,13650000,50000,*,4498,238733,-0.000844078310144911,CHH,AK_NK
274,Fvb3,13650001,13700000,50000,*,9623,190826,0.0100824500501776,CHH,AK_NK
275,Fvb3,13700001,13750000,50000,*,10835,198617,0.00654573602191373,CHH,AK_NK
276,Fvb3,13750001,13800000,50000,*,5411,233949,0.000509696997285963,CHH,AK_NK
277,Fvb3,13800001,13850000,50000,*,12446,212969,0.0119482282335372,CHH,AK_NK
278,Fvb3,13850001,13900000,50000,*,15187,201531,0.00640868089089688,CHH,AK_NK
279,Fvb3,13900001,13950000,50000,*,10726,258753,-0.000301200356731528,CHH,AK_NK
280,Fvb3,13950001,14000000,50000,*,7203,204149,0.00822493230929956,CHH,AK_NK
281,Fvb3,14000001,14050000,50000,*,6966,225559,-0.00348945736744737,CHH,AK_NK
282,Fvb3,14050001,14100000,50000,*,16737,1973029,0.00188096228441541,CHH,AK_NK
283,Fvb3,14100001,14150000,50000,*,20150,2202290,0.00189667514671626,CHH,AK_NK
284,Fvb3,14150001,14200000,50000,*,9762,242317,0.00235293976435111,CHH,AK_NK
285,Fvb3,14200001,14250000,50000,*,5509,254875,0.00590567424661862,CHH,AK_NK
286,Fvb3,14250001,14300000,50000,*,11586,215887,0.0301228496829317,CHH,AK_NK
287,Fvb3,14300001,14350000,50000,*,13071,141092,0.0352785550338911,CHH,AK_NK
288,Fvb3,14350001,14400000,50000,*,7329,79987,-0.0202654078691472,CHH,AK_NK
289,Fvb3,14400001,14450000,50000,*,12032,145992,0.00797075917494378,CHH,AK_NK
290,Fvb3,14450001,14500000,50000,*,11969,189348,0.00865426696323242,CHH,AK_NK
291,Fvb3,14500001,14550000,50000,*,11066,206832,0.0103885345280931,CHH,AK_NK
292,Fvb3,14550001,14600000,50000,*,8380,215240,0.000246175078957765,CHH,AK_NK
293,Fvb3,14600001,14650000,50000,*,11934,219543,0.0094710019436475,CHH,AK_NK
294,Fvb3,14650001,14700000,50000,*,6538,187029,-0.000810529969608273,CHH,AK_NK
295,Fvb3,14700001,14750000,50000,*,10320,214922,0.00787243326751997,CHH,AK_NK
296,Fvb3,14750001,14800000,50000,*,4923,256280,0.00851868728557495,CHH,AK_NK
297,Fvb3,14800001,14850000,50000,*,4357,156842,0.00314582580318436,CHH,AK_NK
298,Fvb3,14850001,14900000,50000,*,12749,208079,0.00530903678089918,CHH,AK_NK
299,Fvb3,14900001,14950000,50000,*,8942,190800,0.00305741687728991,CHH,AK_NK
300,Fvb3,14950001,15000000,50000,*,16904,200493,-0.00166151657215308,CHH,AK_NK
301,Fvb3,15000001,15050000,50000,*,5871,264436,0.00164754514283462,CHH,AK_NK
302,Fvb3,15050001,15100000,50000,*,12427,182246,-0.00500138731940721,CHH,AK_NK
303,Fvb3,15100001,15150000,50000,*,8746,188951,0.00171549762065425,CHH,AK_NK
304,Fvb3,15150001,15200000,50000,*,7258,164817,0.0129698288947682,CHH,AK_NK
305,Fvb3,15200001,15250000,50000,*,12781,199192,0.012606671784319,CHH,AK_NK
306,Fvb3,15250001,15300000,50000,*,7647,202428,0.0156431007603268,CHH,AK_NK
307,Fvb3,15300001,15350000,50000,*,10825,229830,-0.00694548155281926,CHH,AK_NK
308,Fvb3,15350001,15400000,50000,*,6737,149886,0.00221776214345482,CHH,AK_NK
309,Fvb3,15400001,15450000,50000,*,8343,135516,0.00568752348750377,CHH,AK_NK
310,Fvb3,15450001,15500000,50000,*,6071,172226,0.00265175692994023,CHH,AK_NK
311,Fvb3,15500001,15550000,50000,*,6334,251109,0.00671455515343621,CHH,AK_NK
312,Fvb3,15550001,15600000,50000,*,13897,181545,0.00917651832222742,CHH,AK_NK
313,Fvb3,15600001,15650000,50000,*,13562,165439,0.007969788551139,CHH,AK_NK
314,Fvb3,15650001,15700000,50000,*,9588,234263,0.00596461125460976,CHH,AK_NK
315,Fvb3,15700001,15750000,50000,*,4184,269788,0.00217485231394489,CHH,AK_NK
316,Fvb3,15750001,15800000,50000,*,14872,189891,-0.012311185944243,CHH,AK_NK
317,Fvb3,15800001,15850000,50000,*,12107,170074,0.00465089978554113,CHH,AK_NK
318,Fvb3,15850001,15900000,50000,*,10282,122180,-0.00918349463276291,CHH,AK_NK
319,Fvb3,15900001,15950000,50000,*,11872,132339,-0.00137712586352713,CHH,AK_NK
320,Fvb3,15950001,16000000,50000,*,6780,167520,-0.0211467952512693,CHH,AK_NK
321,Fvb3,16000001,16050000,50000,*,8230,233364,0.0112955089219819,CHH,AK_NK
322,Fvb3,16050001,16100000,50000,*,15756,170404,0.00930668424094715,CHH,AK_NK
323,Fvb3,16100001,16150000,50000,*,6319,232176,0.00568865010268698,CHH,AK_NK
324,Fvb3,16150001,16200000,50000,*,11256,210386,0.0106200631141042,CHH,AK_NK
325,Fvb3,16200001,16250000,50000,*,10906,189408,0.0145344472376354,CHH,AK_NK
326,Fvb3,16250001,16300000,50000,*,6545,229864,0.00232347654725327,CHH,AK_NK
327,Fvb3,16300001,16350000,50000,*,15406,225169,0.00324104775720281,CHH,AK_NK
328,Fvb3,16350001,16400000,50000,*,9669,235513,0.0118969276177436,CHH,AK_NK
329,Fvb3,16400001,16450000,50000,*,13514,220338,0.00454389410464043,CHH,AK_NK
330,Fvb3,16450001,16500000,50000,*,10694,250104,0.00165304055917315,CHH,AK_NK
331,Fvb3,16500001,16550000,50000,*,15460,174200,-0.0117638838459671,CHH,AK_NK
332,Fvb3,16550001,16600000,50000,*,13401,232510,-0.0028772109490117,CHH,AK_NK
333,Fvb3,16600001,16650000,50000,*,6114,194407,0.00308099036092329,CHH,AK_NK
334,Fvb3,16650001,16700000,50000,*,13471,223012,0.0131355689630554,CHH,AK_NK
335,Fvb3,16700001,16750000,50000,*,10173,219727,0.00540391907933755,CHH,AK_NK
336,Fvb3,16750001,16800000,50000,*,13659,202262,0.00668584194027778,CHH,AK_NK
337,Fvb3,16800001,16850000,50000,*,16714,215758,0.00290337383192836,CHH,AK_NK
338,Fvb3,16850001,16900000,50000,*,14826,197896,0.0152161857797562,CHH,AK_NK
339,Fvb3,16900001,16950000,50000,*,14908,178057,0.026080314863091,CHH,AK_NK
340,Fvb3,16950001,17000000,50000,*,9422,209233,0.0103403953548341,CHH,AK_NK
341,Fvb3,17000001,17050000,50000,*,8545,234432,0.00907772015677416,CHH,AK_NK
342,Fvb3,17050001,17100000,50000,*,9410,263513,-0.00169855832572988,CHH,AK_NK
343,Fvb3,17100001,17150000,50000,*,12103,215596,-0.000112959093677145,CHH,AK_NK
344,Fvb3,17150001,17200000,50000,*,11329,239950,0.00762672330194586,CHH,AK_NK
345,Fvb3,17200001,17250000,50000,*,12831,203842,0.0143494066996253,CHH,AK_NK
346,Fvb3,17250001,17300000,50000,*,11456,224662,0.000296737814586848,CHH,AK_NK
347,Fvb3,17300001,17350000,50000,*,16275,160694,0.0136361978697318,CHH,AK_NK
348,Fvb3,17350001,17400000,50000,*,7470,78402,0.0186487231211738,CHH,AK_NK
349,Fvb3,17400001,17450000,50000,*,12765,219960,-0.000135696350229135,CHH,AK_NK
350,Fvb3,17450001,17500000,50000,*,11800,213758,0.00202058722437433,CHH,AK_NK
351,Fvb3,17500001,17550000,50000,*,9905,208673,0.0165839370745038,CHH,AK_NK
352,Fvb3,17550001,17600000,50000,*,16049,189949,0.00430427239121701,CHH,AK_NK
353,Fvb3,17600001,17650000,50000,*,7938,233782,0.0043572754832533,CHH,AK_NK
354,Fvb3,17650001,17700000,50000,*,9378,225043,0.00713480546507009,CHH,AK_NK
355,Fvb3,17700001,17750000,50000,*,11244,232154,-0.00711488016847584,CHH,AK_NK
356,Fvb3,17750001,17800000,50000,*,17780,219316,0.0182020600907608,CHH,AK_NK
357,Fvb3,17800001,17850000,50000,*,8784,150997,0.0129673746818727,CHH,AK_NK
358,Fvb3,17850001,17900000,50000,*,14816,189123,0.0127686987754278,CHH,AK_NK
359,Fvb3,17900001,17950000,50000,*,13646,207833,0.0131902843283329,CHH,AK_NK
360,Fvb3,17950001,18000000,50000,*,6098,259797,0.00530369823171559,CHH,AK_NK
361,Fvb3,18000001,18050000,50000,*,6348,214993,-0.0182199277108824,CHH,AK_NK
362,Fvb3,18050001,18100000,50000,*,15433,200473,0.00386797508805641,CHH,AK_NK
363,Fvb3,18100001,18150000,50000,*,5955,245861,0.0100800724320377,CHH,AK_NK
364,Fvb3,18150001,18200000,50000,*,10570,197744,0.0031362884189893,CHH,AK_NK
365,Fvb3,18200001,18250000,50000,*,11211,184818,0.0139184435208231,CHH,AK_NK
366,Fvb3,18250001,18300000,50000,*,11805,197613,0.00266698398790689,CHH,AK_NK
367,Fvb3,18300001,18350000,50000,*,14907,252836,0.00882775725066461,CHH,AK_NK
368,Fvb3,18350001,18400000,50000,*,12220,230829,0.00546773165184433,CHH,AK_NK
369,Fvb3,18400001,18450000,50000,*,8660,194163,0.00862925399635456,CHH,AK_NK
370,Fvb3,18450001,18500000,50000,*,8113,203863,0.00798771738894585,CHH,AK_NK
371,Fvb3,18500001,18550000,50000,*,8727,183430,0.0112893989099772,CHH,AK_NK
372,Fvb3,18550001,18600000,50000,*,14828,186497,0.00415027451375757,CHH,AK_NK
373,Fvb3,18600001,18650000,50000,*,12052,202784,0.0102228336911581,CHH,AK_NK
374,Fvb3,18650001,18700000,50000,*,11029,229745,0.00179624363650295,CHH,AK_NK
375,Fvb3,18700001,18750000,50000,*,12828,168903,0.0187833245928545,CHH,AK_NK
376,Fvb3,18750001,18800000,50000,*,13893,204473,0.0116545403663158,CHH,AK_NK
377,Fvb3,18800001,18850000,50000,*,12112,192540,0.00729044733120811,CHH,AK_NK
378,Fvb3,18850001,18900000,50000,*,10115,147151,0.000355086727532775,CHH,AK_NK
379,Fvb3,18900001,18950000,50000,*,15725,179954,0.0247271022390219,CHH,AK_NK
380,Fvb3,18950001,19000000,50000,*,15346,178892,-0.00752851408667392,CHH,AK_NK
381,Fvb3,19000001,19050000,50000,*,12609,190551,0.0275637228305753,CHH,AK_NK
382,Fvb3,19050001,19100000,50000,*,12666,188134,0.00867930314374338,CHH,AK_NK
383,Fvb3,19100001,19150000,50000,*,13610,156231,-0.00400550533567003,CHH,AK_NK
384,Fvb3,19150001,19200000,50000,*,10669,220476,0.0148013275588058,CHH,AK_NK
385,Fvb3,19200001,19250000,50000,*,11541,218168,0.00879501526886648,CHH,AK_NK
386,Fvb3,19250001,19300000,50000,*,12082,228075,0.00728862549501392,CHH,AK_NK
387,Fvb3,19300001,19350000,50000,*,12133,151168,-0.0293140268746562,CHH,AK_NK
388,Fvb3,19350001,19400000,50000,*,17715,185627,-0.00252718683366553,CHH,AK_NK
389,Fvb3,19400001,19450000,50000,*,17841,193957,-0.00215854606624953,CHH,AK_NK
390,Fvb3,19450001,19500000,50000,*,15970,205332,0.025524135515981,CHH,AK_NK
391,Fvb3,19500001,19550000,50000,*,12967,151386,-0.0125428453459562,CHH,AK_NK
392,Fvb3,19550001,19600000,50000,*,11395,198510,-0.0027218550698459,CHH,AK_NK
393,Fvb3,19600001,19650000,50000,*,13251,192443,-0.0120281096454576,CHH,AK_NK
394,Fvb3,19650001,19700000,50000,*,14330,201777,-0.00260569318994321,CHH,AK_NK
395,Fvb3,19700001,19750000,50000,*,14949,234251,0.0136344414190138,CHH,AK_NK
396,Fvb3,19750001,19800000,50000,*,13155,167544,0.0094132238506531,CHH,AK_NK
397,Fvb3,19800001,19850000,50000,*,15986,159515,-0.0096401061380465,CHH,AK_NK
398,Fvb3,19850001,19900000,50000,*,15207,230885,0.00640571850690248,CHH,AK_NK
399,Fvb3,19900001,19950000,50000,*,12798,223807,0.0045085434040341,CHH,AK_NK
400,Fvb3,19950001,20000000,50000,*,7655,338689,0.00509007291381581,CHH,AK_NK
401,Fvb3,20000001,20050000,50000,*,7904,209159,0.0108443335593997,CHH,AK_NK
402,Fvb3,20050001,20100000,50000,*,6218,242060,0.00484386195343934,CHH,AK_NK
403,Fvb3,20100001,20150000,50000,*,6104,236704,-0.00253422462952393,CHH,AK_NK
404,Fvb3,20150001,20200000,50000,*,13772,211493,0.0421738438126199,CHH,AK_NK
405,Fvb3,20200001,20250000,50000,*,7306,225021,0.00603182900145854,CHH,AK_NK
406,Fvb3,20250001,20300000,50000,*,16500,169901,0.0337588298658881,CHH,AK_NK
407,Fvb3,20300001,20350000,50000,*,9800,205366,0.00741433395903594,CHH,AK_NK
408,Fvb3,20350001,20400000,50000,*,11268,111093,0.0273060126851691,CHH,AK_NK
409,Fvb3,20400001,20450000,50000,*,7701,143163,0.00699395800148015,CHH,AK_NK
410,Fvb3,20450001,20500000,50000,*,3345,79499,-0.000395447915125177,CHH,AK_NK
411,Fvb3,20500001,20550000,50000,*,3116,63096,0.0257792806124783,CHH,AK_NK
412,Fvb3,20550001,20600000,50000,*,5123,116643,0.0148714949380734,CHH,AK_NK
413,Fvb3,20600001,20650000,50000,*,10228,198145,0.0159447845709971,CHH,AK_NK
414,Fvb3,20650001,20700000,50000,*,13105,189564,0.018944746545437,CHH,AK_NK
415,Fvb3,20700001,20750000,50000,*,6255,220539,0.00763365708804697,CHH,AK_NK
416,Fvb3,20750001,20800000,50000,*,9349,182702,0.0164057137248079,CHH,AK_NK
417,Fvb3,20800001,20850000,50000,*,5050,202956,0.00382446894718444,CHH,AK_NK
418,Fvb3,20850001,20900000,50000,*,11058,179182,0.00357860316003965,CHH,AK_NK
419,Fvb3,20900001,20950000,50000,*,16402,165120,-0.000902279032061318,CHH,AK_NK
420,Fvb3,20950001,21000000,50000,*,7583,155529,0.0142288711183103,CHH,AK_NK
421,Fvb3,21000001,21050000,50000,*,7675,391911,0.000893479151246771,CHH,AK_NK
422,Fvb3,21050001,21100000,50000,*,10060,170635,0.000478521541824158,CHH,AK_NK
423,Fvb3,21100001,21150000,50000,*,5193,215124,0.00306157470176111,CHH,AK_NK
424,Fvb3,21150001,21200000,50000,*,9085,191880,0.000935369122742363,CHH,AK_NK
425,Fvb3,21200001,21250000,50000,*,12381,178460,0.0131677580165765,CHH,AK_NK
426,Fvb3,21250001,21300000,50000,*,4569,225024,0.00166186052899197,CHH,AK_NK
427,Fvb3,21300001,21350000,50000,*,5401,242473,0.00613882696069422,CHH,AK_NK
428,Fvb3,21350001,21400000,50000,*,12963,200039,0.00814227649780092,CHH,AK_NK
429,Fvb3,21400001,21450000,50000,*,12573,222372,0.00282946427443284,CHH,AK_NK
430,Fvb3,21450001,21500000,50000,*,10142,221841,0.00267792261192149,CHH,AK_NK
431,Fvb3,21500001,21550000,50000,*,9082,211463,0.00697703346964468,CHH,AK_NK
432,Fvb3,21550001,21600000,50000,*,11262,191467,0.00783857760479538,CHH,AK_NK
433,Fvb3,21600001,21650000,50000,*,11859,230879,0.021433213851372,CHH,AK_NK
434,Fvb3,21650001,21700000,50000,*,15057,190429,0.0140329752638954,CHH,AK_NK
435,Fvb3,21700001,21750000,50000,*,12332,215532,0.00124505949547684,CHH,AK_NK
436,Fvb3,21750001,21800000,50000,*,11656,207365,-0.0111521924512673,CHH,AK_NK
437,Fvb3,21800001,21850000,50000,*,11470,195801,0.0151392614003242,CHH,AK_NK
438,Fvb3,21850001,21900000,50000,*,9506,212609,0.00375686654690292,CHH,AK_NK
439,Fvb3,21900001,21950000,50000,*,9397,122336,0.0269060993438921,CHH,AK_NK
440,Fvb3,21950001,22000000,50000,*,11478,191499,0.0089739681476896,CHH,AK_NK
441,Fvb3,22000001,22050000,50000,*,10353,201854,0.00278204133482859,CHH,AK_NK
